# Appendix 1 of Holdaway et al. 2016 Design of New Zealand's grid -based plot network (Landcare Research contract report),,,,,,,,,,,
# Updated 19 July 2016,,,,,,,,,,,
# Static Master Data for national 8km plot grid,,,,,,,,,,,
# Created by Robert Holdaway 20th April 2016,,,,,,,,,,,
# Column A = plotID,,,,,,,,,,,
"# Columns F-K = ideal gird-based plot location, in NZTM, NZMG and WGS84",,,,,,,,,,,
# Columns B & C = ideal randomised year of measurement for a 5 year measurement cycle for all plots,,,,,,,,,,,
# Columns D & E = ideal randomised year of measurement for a 10 year measurement cycle for all plots,,,,,,,,,,,
"# Column L = regional boundaries based on the New Zealand 2016 12 mile high definition spatial layer, downloaded from Statistics New Zealand on 14 April 2016",,,,,,,,,,,
#,,,,,,,,,,,
PlotID,cycle.year,cycle.code,cycle.year.10yr,cycle.code.10yr,NZMG_Northing,NZMG_Easting,WGS84_Lat,WGS84_Long,NZTM_Northing,NZTM_Easting,Region
CB77,2014,1,2015,2,6181074,2608051,-39.5701,174.141,5619334,1698001,Taranaki Region
CB97,2017,4,2021,8,6021074,2608051,-41.01105,174.1659,5459362,1698038,Marlborough Region
CB98,2014,1,2015,2,6013074,2608051,-41.08309,174.1672,5451363,1698038,Marlborough Region
CB99,2018,5,2022,9,6005074,2608051,-41.15513,174.1684,5443364,1698037,Marlborough Region
CC107,2018,5,2023,10,5941074,2616051,-41.73036,174.2749,5379376,1706029,Marlborough Region
CC18,2014,1,2015,2,6653074,2616051,-35.3168,174.1576,6091210,1705228,Northland Region
CC19,2014,1,2015,2,6645074,2616051,-35.38889,174.1589,6083213,1705249,Northland Region
CC20,2015,2,2017,4,6637074,2616051,-35.46098,174.1601,6075216,1705270,Northland Region
CC21,2018,5,2023,10,6629074,2616051,-35.53307,174.1614,6067219,1705290,Northland Region
CC22,2017,4,2020,7,6621074,2616051,-35.60515,174.1627,6059222,1705311,Northland Region
CC23,2014,1,2014,1,6613074,2616051,-35.67724,174.1639,6051225,1705331,Northland Region
CC24,2017,4,2021,8,6605074,2616051,-35.74933,174.1652,6043228,1705351,Northland Region
CC25,2018,5,2022,9,6597074,2616051,-35.82141,174.1665,6035231,1705370,Northland Region
CC26,2017,4,2021,8,6589074,2616051,-35.8935,174.1677,6027235,1705390,Northland Region
CC27,2016,3,2018,5,6581074,2616051,-35.96558,174.169,6019238,1705409,Northland Region
CC28,2016,3,2019,6,6573074,2616051,-36.03766,174.1703,6011241,1705428,Northland Region
CC29,2015,2,2016,3,6565074,2616051,-36.10974,174.1716,6003244,1705447,Northland Region
CC30,2018,5,2023,10,6557074,2616051,-36.18183,174.1729,5995247,1705466,Northland Region
CC32,2016,3,2019,6,6541074,2616051,-36.32599,174.1754,5979253,1705502,Northland Region
CC34,2015,2,2016,3,6525074,2616051,-36.47015,174.178,5963259,1705537,Auckland Region
CC69,2016,3,2018,5,6245074,2616051,-38.99263,174.2235,5683329,1705957,Taranaki Region
CC70,2015,2,2016,3,6237074,2616051,-39.06469,174.2248,5675330,1705963,Taranaki Region
CC71,2018,5,2022,9,6229074,2616051,-39.13676,174.2261,5667332,1705969,Taranaki Region
CC72,2016,3,2018,5,6221074,2616051,-39.20882,174.2274,5659333,1705975,Taranaki Region
CC73,2014,1,2015,2,6213074,2616051,-39.28088,174.2288,5651334,1705980,Taranaki Region
CC74,2014,1,2015,2,6205074,2616051,-39.35294,174.2301,5643335,1705986,Taranaki Region
CC75,2018,5,2023,10,6197074,2616051,-39.42499,174.2314,5635336,1705991,Taranaki Region
CC76,2015,2,2017,4,6189074,2616051,-39.49705,174.2327,5627337,1705995,Taranaki Region
CC77,2015,2,2016,3,6181074,2616051,-39.56911,174.2341,5619339,1706000,Taranaki Region
CD17,2017,4,2021,8,6661074,2624051,-35.24364,174.2442,6099228,1713204,Northland Region
CD18,2018,5,2022,9,6653074,2624051,-35.31573,174.2456,6091231,1713225,Northland Region
CD19,2018,5,2023,10,6645074,2624051,-35.38782,174.2469,6083234,1713246,Northland Region
CD20,2015,2,2016,3,6637074,2624051,-35.45991,174.2483,6075237,1713267,Northland Region
CD21,2018,5,2022,9,6629074,2624051,-35.532,174.2496,6067240,1713287,Northland Region
CD22,2014,1,2015,2,6621074,2624051,-35.60409,174.2509,6059242,1713308,Northland Region
CD23,2018,5,2022,9,6613074,2624051,-35.67617,174.2523,6051245,1713328,Northland Region
CD24,2014,1,2014,1,6605074,2624051,-35.74826,174.2536,6043248,1713348,Northland Region
CD25,2015,2,2016,3,6597074,2624051,-35.82034,174.255,6035251,1713368,Northland Region
CD26,2015,2,2016,3,6589074,2624051,-35.89243,174.2563,6027254,1713387,Northland Region
CD27,2014,1,2014,1,6581074,2624051,-35.96451,174.2577,6019257,1713406,Northland Region
CD28,2017,4,2020,7,6573074,2624051,-36.03659,174.259,6011260,1713425,Northland Region
CD29,2014,1,2014,1,6565074,2624051,-36.10867,174.2604,6003262,1713444,Northland Region
CD35,2016,3,2018,5,6517074,2624051,-36.54115,174.2686,5955278,1713552,Auckland Region
CD69,2016,3,2019,6,6245074,2624051,-38.99157,174.3158,5683336,1713955,Taranaki Region
CD70,2017,4,2021,8,6237074,2624051,-39.06363,174.3172,5675337,1713962,Taranaki Region
CD71,2014,1,2015,2,6229074,2624051,-39.13569,174.3187,5667338,1713968,Taranaki Region
CD72,2015,2,2016,3,6221074,2624051,-39.20775,174.3201,5659338,1713974,Taranaki Region
CD73,2015,2,2016,3,6213074,2624051,-39.27981,174.3215,5651339,1713979,Taranaki Region
CD74,2014,1,2014,1,6205074,2624051,-39.35187,174.3229,5643340,1713985,Taranaki Region
CD75,2016,3,2018,5,6197074,2624051,-39.42393,174.3243,5635341,1713990,Taranaki Region
CD76,2017,4,2021,8,6189074,2624051,-39.49599,174.3257,5627342,1713994,Taranaki Region
CD77,2018,5,2022,9,6181074,2624051,-39.56804,174.3272,5619343,1713999,Taranaki Region
CD78,2014,1,2014,1,6173074,2624051,-39.6401,174.3286,5611344,1714003,Taranaki Region
CE19,2018,5,2023,10,6645074,2632051,-35.3867,174.3349,6083254,1721243,Northland Region
CE20,2014,1,2014,1,6637074,2632051,-35.45878,174.3364,6075257,1721264,Northland Region
CE21,2018,5,2022,9,6629074,2632051,-35.53087,174.3378,6067260,1721285,Northland Region
CE22,2014,1,2014,1,6621074,2632051,-35.60296,174.3392,6059263,1721305,Northland Region
CE23,2018,5,2023,10,6613074,2632051,-35.67504,174.3406,6051265,1721325,Northland Region
CE24,2016,3,2019,6,6605074,2632051,-35.74713,174.3421,6043268,1721345,Northland Region
CE26,2017,4,2020,7,6589074,2632051,-35.89129,174.3449,6027273,1721384,Northland Region
CE27,2014,1,2015,2,6581074,2632051,-35.96338,174.3464,6019276,1721404,Northland Region
CE28,2015,2,2017,4,6573074,2632051,-36.03546,174.3478,6011279,1721423,Northland Region
CE29,2014,1,2014,1,6565074,2632051,-36.10754,174.3492,6003281,1721442,Northland Region
CE30,2016,3,2019,6,6557074,2632051,-36.17962,174.3507,5995284,1721460,Northland Region
CE31,2016,3,2019,6,6549074,2632051,-36.2517,174.3521,5987286,1721479,Northland Region
CE32,2018,5,2023,10,6541074,2632051,-36.32378,174.3536,5979289,1721497,Auckland Region
CE33,2017,4,2021,8,6533074,2632051,-36.39586,174.355,5971291,1721515,Auckland Region
CE36,2014,1,2015,2,6509074,2632051,-36.61209,174.3594,5947298,1721566,Auckland Region
CE37,2017,4,2020,7,6501074,2632051,-36.68417,174.3608,5939300,1721583,Auckland Region
CE69,2016,3,2019,6,6245074,2632051,-38.99043,174.4082,5683342,1721955,Taranaki Region
CE70,2016,3,2018,5,6237074,2632051,-39.06249,174.4097,5675343,1721961,Taranaki Region
CE71,2017,4,2021,8,6229074,2632051,-39.13455,174.4112,5667344,1721967,Taranaki Region
CE72,2018,5,2023,10,6221074,2632051,-39.20661,174.4127,5659344,1721973,Taranaki Region
CE73,2017,4,2020,7,6213074,2632051,-39.27867,174.4142,5651345,1721979,Taranaki Region
CE74,2016,3,2019,6,6205074,2632051,-39.35073,174.4157,5643345,1721984,Taranaki Region
CE75,2018,5,2023,10,6197074,2632051,-39.42279,174.4172,5635346,1721989,Taranaki Region
CE76,2017,4,2021,8,6189074,2632051,-39.49485,174.4187,5627347,1721994,Taranaki Region
CE77,2015,2,2017,4,6181074,2632051,-39.5669,174.4203,5619347,1721998,Taranaki Region
CE78,2015,2,2017,4,6173074,2632051,-39.63896,174.4218,5611348,1722002,Taranaki Region
CE79,2016,3,2018,5,6165074,2632051,-39.71101,174.4233,5603348,1722006,Taranaki Region
CF20,2014,1,2014,1,6637074,2640051,-35.45759,174.4245,6075278,1729261,Northland Region
CF21,2014,1,2014,1,6629074,2640051,-35.52968,174.426,6067280,1729282,Northland Region
CF22,2017,4,2021,8,6621074,2640051,-35.60176,174.4275,6059283,1729302,Northland Region
CF23,2016,3,2019,6,6613074,2640051,-35.67384,174.429,6051285,1729323,Northland Region
CF24,2015,2,2016,3,6605074,2640051,-35.74593,174.4305,6043288,1729343,Northland Region
CF26,2016,3,2019,6,6589074,2640051,-35.89009,174.4335,6027293,1729382,Northland Region
CF27,2017,4,2020,7,6581074,2640051,-35.96217,174.435,6019295,1729401,Northland Region
CF28,2014,1,2014,1,6573074,2640051,-36.03425,174.4365,6011298,1729420,Northland Region
CF29,2016,3,2019,6,6565074,2640051,-36.10634,174.4381,6003300,1729439,Northland Region
CF30,2017,4,2020,7,6557074,2640051,-36.17842,174.4396,5995302,1729458,Northland Region
CF31,2014,1,2014,1,6549074,2640051,-36.25049,174.4411,5987304,1729476,Northland Region
CF32,2015,2,2017,4,6541074,2640051,-36.32257,174.4426,5979307,1729494,Auckland Region
CF33,2014,1,2014,1,6533074,2640051,-36.39465,174.4442,5971309,1729512,Auckland Region
CF34,2014,1,2014,1,6525074,2640051,-36.46673,174.4457,5963311,1729530,Auckland Region
CF35,2015,2,2016,3,6517074,2640051,-36.53881,174.4472,5955313,1729547,Auckland Region
CF36,2016,3,2018,5,6509074,2640051,-36.61089,174.4488,5947315,1729564,Auckland Region
CF37,2015,2,2017,4,6501074,2640051,-36.68296,174.4503,5939317,1729581,Auckland Region
CF38,2018,5,2022,9,6493074,2640051,-36.75504,174.4519,5931318,1729598,Auckland Region
CF39,2016,3,2019,6,6485074,2640051,-36.82712,174.4534,5923320,1729614,Auckland Region
CF40,2016,3,2018,5,6477074,2640051,-36.89919,174.4549,5915322,1729630,Auckland Region
CF68,2015,2,2017,4,6253074,2640051,-38.91716,174.4989,5691348,1729947,Taranaki Region
CF69,2018,5,2022,9,6245074,2640051,-38.98922,174.5005,5683349,1729954,Taranaki Region
CF70,2018,5,2023,10,6237074,2640051,-39.06128,174.5021,5675349,1729961,Taranaki Region
CF71,2014,1,2015,2,6229074,2640051,-39.13334,174.5037,5667350,1729967,Taranaki Region
CF72,2016,3,2019,6,6221074,2640051,-39.2054,174.5053,5659350,1729973,Taranaki Region
CF73,2014,1,2015,2,6213074,2640051,-39.27746,174.5069,5651350,1729978,Taranaki Region
CF74,2017,4,2021,8,6205074,2640051,-39.34952,174.5085,5643350,1729983,Taranaki Region
CF75,2014,1,2015,2,6197074,2640051,-39.42158,174.5101,5635351,1729988,Taranaki Region
CF76,2015,2,2017,4,6189074,2640051,-39.49363,174.5117,5627351,1729993,Taranaki Region
CF77,2017,4,2020,7,6181074,2640051,-39.56569,174.5134,5619351,1729998,Taranaki Region
CF78,2015,2,2016,3,6173074,2640051,-39.63775,174.515,5611352,1730002,Taranaki Region
CF79,2017,4,2021,8,6165074,2640051,-39.7098,174.5166,5603352,1730006,Taranaki Region
CF80,2015,2,2017,4,6157074,2640051,-39.78185,174.5182,5595352,1730009,Taranaki Region
CG101,2018,5,2022,9,5989074,2648051,-41.29338,174.6485,5427363,1738030,Wellington Region
CG22,2017,4,2021,8,6621074,2648051,-35.6005,174.5157,6059303,1737300,Northland Region
CG24,2014,1,2014,1,6605074,2648051,-35.74466,174.5189,6043308,1737340,Northland Region
CG25,2018,5,2022,9,6597074,2648051,-35.81675,174.5205,6035310,1737360,Northland Region
CG29,2018,5,2022,9,6565074,2648051,-36.10507,174.5269,6003319,1737437,Northland Region
CG30,2017,4,2020,7,6557074,2648051,-36.17715,174.5285,5995321,1737456,Northland Region
CG31,2016,3,2018,5,6549074,2648051,-36.24922,174.5301,5987323,1737474,Auckland Region
CG32,2015,2,2016,3,6541074,2648051,-36.3213,174.5317,5979325,1737492,Auckland Region
CG33,2016,3,2018,5,6533074,2648051,-36.39338,174.5333,5971327,1737510,Auckland Region
CG34,2016,3,2018,5,6525074,2648051,-36.46546,174.5349,5963328,1737528,Auckland Region
CG35,2015,2,2017,4,6517074,2648051,-36.53754,174.5366,5955330,1737545,Auckland Region
CG36,2016,3,2018,5,6509074,2648051,-36.60961,174.5382,5947332,1737563,Auckland Region
CG37,2017,4,2021,8,6501074,2648051,-36.68169,174.5398,5939333,1737579,Auckland Region
CG38,2018,5,2023,10,6493074,2648051,-36.75377,174.5414,5931335,1737596,Auckland Region
CG39,2018,5,2023,10,6485074,2648051,-36.82584,174.5431,5923336,1737612,Auckland Region
CG40,2015,2,2017,4,6477074,2648051,-36.89792,174.5447,5915338,1737628,Auckland Region
CG41,2016,3,2019,6,6469074,2648051,-36.96999,174.5463,5907339,1737644,Auckland Region
CG67,2016,3,2019,6,6261074,2648051,-38.84381,174.5895,5699355,1737940,Taranaki Region
CG68,2015,2,2017,4,6253074,2648051,-38.91588,174.5911,5691355,1737947,Taranaki Region
CG69,2016,3,2019,6,6245074,2648051,-38.98794,174.5928,5683355,1737954,Taranaki Region
CG70,2017,4,2020,7,6237074,2648051,-39.06,174.5945,5675355,1737960,Taranaki Region
CG71,2014,1,2014,1,6229074,2648051,-39.13206,174.5962,5667356,1737966,Taranaki Region
CG72,2014,1,2015,2,6221074,2648051,-39.20412,174.5979,5659356,1737972,Taranaki Region
CG73,2016,3,2019,6,6213074,2648051,-39.27618,174.5996,5651356,1737978,Taranaki Region
CG74,2014,1,2014,1,6205074,2648051,-39.34823,174.6013,5643356,1737983,Taranaki Region
CG75,2016,3,2018,5,6197074,2648051,-39.42029,174.603,5635356,1737988,Taranaki Region
CG76,2017,4,2021,8,6189074,2648051,-39.49235,174.6047,5627356,1737993,Taranaki Region
CG77,2017,4,2021,8,6181074,2648051,-39.5644,174.6065,5619356,1737997,Taranaki Region
CG78,2017,4,2021,8,6173074,2648051,-39.63646,174.6082,5611356,1738002,Taranaki Region
CG79,2017,4,2021,8,6165074,2648051,-39.70851,174.6099,5603356,1738005,Taranaki Region
CG80,2017,4,2021,8,6157074,2648051,-39.78056,174.6116,5595356,1738009,Taranaki Region
CH100,2014,1,2014,1,5997074,2656051,-41.21996,174.7421,5435362,1746030,Wellington Region
CH101,2018,5,2023,10,5989074,2656051,-41.29198,174.744,5427362,1746029,Wellington Region
CH30,2014,1,2014,1,6557074,2656051,-36.17581,174.6174,5995339,1745454,Auckland Region
CH31,2018,5,2023,10,6549074,2656051,-36.24789,174.6191,5987341,1745472,Auckland Region
CH32,2018,5,2022,9,6541074,2656051,-36.31996,174.6208,5979343,1745491,Auckland Region
CH33,2017,4,2020,7,6533074,2656051,-36.39204,174.6225,5971344,1745509,Auckland Region
CH34,2015,2,2017,4,6525074,2656051,-36.46412,174.6242,5963346,1745526,Auckland Region
CH35,2015,2,2016,3,6517074,2656051,-36.5362,174.6259,5955347,1745544,Auckland Region
CH36,2017,4,2021,8,6509074,2656051,-36.60827,174.6276,5947349,1745561,Auckland Region
CH37,2018,5,2023,10,6501074,2656051,-36.68035,174.6293,5939350,1745578,Auckland Region
CH38,2016,3,2018,5,6493074,2656051,-36.75242,174.631,5931351,1745595,Auckland Region
CH40,2014,1,2014,1,6477074,2656051,-36.89658,174.6344,5915354,1745627,Auckland Region
CH41,2016,3,2018,5,6469074,2656051,-36.96865,174.6361,5907355,1745643,Auckland Region
CH43,2015,2,2016,3,6453074,2656051,-37.1128,174.6396,5891356,1745673,Auckland Region
CH44,2014,1,2014,1,6445074,2656051,-37.18487,174.6413,5883357,1745688,Auckland Region
CH45,2014,1,2015,2,6437074,2656051,-37.25695,174.643,5875358,1745703,Auckland Region
CH61,2017,4,2020,7,6309074,2656051,-38.41007,174.671,5747363,1745891,Waikato Region
CH62,2017,4,2021,8,6301074,2656051,-38.48214,174.6727,5739363,1745900,Waikato Region
CH63,2014,1,2014,1,6293074,2656051,-38.5542,174.6745,5731363,1745908,Waikato Region
CH64,2015,2,2017,4,6285074,2656051,-38.62627,174.6763,5723363,1745917,Waikato Region
CH65,2018,5,2023,10,6277074,2656051,-38.69833,174.678,5715363,1745925,Waikato Region
CH66,2015,2,2016,3,6269074,2656051,-38.7704,174.6798,5707363,1745932,Taranaki Region
CH67,2015,2,2016,3,6261074,2656051,-38.84246,174.6816,5699362,1745940,Taranaki Region
CH68,2014,1,2014,1,6253074,2656051,-38.91452,174.6834,5691362,1745947,Taranaki Region
CH69,2018,5,2022,9,6245074,2656051,-38.98658,174.6852,5683362,1745954,Taranaki Region
CH70,2017,4,2021,8,6237074,2656051,-39.05864,174.687,5675362,1745960,Taranaki Region
CH71,2018,5,2022,9,6229074,2656051,-39.1307,174.6887,5667362,1745967,Manawatu-Wanganui Region
CH72,2016,3,2019,6,6221074,2656051,-39.20276,174.6905,5659361,1745972,Taranaki Region
CH73,2017,4,2020,7,6213074,2656051,-39.27482,174.6923,5651361,1745978,Taranaki Region
CH74,2016,3,2018,5,6205074,2656051,-39.34687,174.6941,5643361,1745983,Taranaki Region
CH75,2015,2,2017,4,6197074,2656051,-39.41893,174.6959,5635361,1745988,Taranaki Region
CH76,2016,3,2019,6,6189074,2656051,-39.49098,174.6977,5627360,1745993,Taranaki Region
CH77,2015,2,2017,4,6181074,2656051,-39.56304,174.6995,5619360,1745998,Taranaki Region
CH78,2017,4,2020,7,6173074,2656051,-39.63509,174.7014,5611360,1746002,Taranaki Region
CH79,2018,5,2022,9,6165074,2656051,-39.70714,174.7032,5603360,1746006,Taranaki Region
CH80,2015,2,2016,3,6157074,2656051,-39.77919,174.705,5595359,1746009,Taranaki Region
CH81,2018,5,2023,10,6149074,2656051,-39.85124,174.7068,5587359,1746012,Taranaki Region
CI100,2016,3,2018,5,5997074,2664051,-41.21848,174.8375,5435361,1754030,Wellington Region
CI27,2017,4,2020,7,6581074,2664051,-35.95817,174.701,6019353,1753395,Northland Region
CI31,2014,1,2014,1,6549074,2664051,-36.24648,174.7081,5987360,1753471,Auckland Region
CI32,2018,5,2022,9,6541074,2664051,-36.31856,174.7098,5979361,1753489,Auckland Region
CI33,2018,5,2023,10,6533074,2664051,-36.39064,174.7116,5971362,1753507,Auckland Region
CI37,2017,4,2020,7,6501074,2664051,-36.67894,174.7188,5939367,1753577,Auckland Region
CI38,2014,1,2014,1,6493074,2664051,-36.75101,174.7206,5931368,1753594,Auckland Region
CI40,2017,4,2020,7,6477074,2664051,-36.89516,174.7242,5915369,1753626,Auckland Region
CI44,2015,2,2017,4,6445074,2664051,-37.18346,174.7314,5883372,1753687,Auckland Region
CI45,2016,3,2018,5,6437074,2664051,-37.25553,174.7332,5875372,1753702,Auckland Region
CI46,2014,1,2015,2,6429074,2664051,-37.3276,174.735,5867373,1753716,Waikato Region
CI47,2018,5,2023,10,6421074,2664051,-37.39968,174.7368,5859373,1753730,Waikato Region
CI48,2016,3,2019,6,6413074,2664051,-37.47175,174.7387,5851374,1753744,Waikato Region
CI57,2014,1,2015,2,6341074,2664051,-38.12038,174.7552,5779374,1753852,Waikato Region
CI58,2015,2,2016,3,6333074,2664051,-38.19245,174.757,5771373,1753862,Waikato Region
CI59,2015,2,2016,3,6325074,2664051,-38.26451,174.7589,5763373,1753872,Waikato Region
CI60,2014,1,2015,2,6317074,2664051,-38.33658,174.7607,5755373,1753882,Waikato Region
CI61,2015,2,2016,3,6309074,2664051,-38.40865,174.7626,5747372,1753891,Waikato Region
CI62,2017,4,2021,8,6301074,2664051,-38.48071,174.7644,5739372,1753900,Waikato Region
CI63,2018,5,2023,10,6293074,2664051,-38.55278,174.7663,5731372,1753909,Waikato Region
CI64,2018,5,2023,10,6285074,2664051,-38.62484,174.7681,5723371,1753917,Waikato Region
CI65,2016,3,2018,5,6277074,2664051,-38.6969,174.77,5715371,1753925,Waikato Region
CI66,2015,2,2017,4,6269074,2664051,-38.76897,174.7719,5707370,1753933,Taranaki Region
CI67,2018,5,2022,9,6261074,2664051,-38.84103,174.7737,5699370,1753940,Taranaki Region
CI68,2018,5,2022,9,6253074,2664051,-38.91309,174.7756,5691369,1753947,Taranaki Region
CI69,2018,5,2023,10,6245074,2664051,-38.98515,174.7775,5683369,1753954,Taranaki Region
CI70,2018,5,2023,10,6237074,2664051,-39.05721,174.7794,5675368,1753961,Taranaki Region
CI71,2018,5,2022,9,6229074,2664051,-39.12927,174.7813,5667368,1753967,Manawatu-Wanganui Region
CI72,2018,5,2022,9,6221074,2664051,-39.20133,174.7832,5659367,1753973,Manawatu-Wanganui Region
CI73,2017,4,2020,7,6213074,2664051,-39.27338,174.785,5651366,1753978,Manawatu-Wanganui Region
CI74,2014,1,2015,2,6205074,2664051,-39.34544,174.7869,5643366,1753984,Taranaki Region
CI75,2017,4,2020,7,6197074,2664051,-39.41749,174.7888,5635365,1753989,Taranaki Region
CI76,2014,1,2014,1,6189074,2664051,-39.48955,174.7907,5627365,1753993,Taranaki Region
CI77,2018,5,2022,9,6181074,2664051,-39.5616,174.7926,5619364,1753998,Taranaki Region
CI78,2014,1,2015,2,6173074,2664051,-39.63365,174.7945,5611364,1754002,Taranaki Region
CI79,2018,5,2023,10,6165074,2664051,-39.7057,174.7965,5603363,1754006,Taranaki Region
CI80,2017,4,2020,7,6157074,2664051,-39.77775,174.7984,5595363,1754009,Taranaki Region
CI81,2018,5,2022,9,6149074,2664051,-39.8498,174.8003,5587362,1754013,Manawatu-Wanganui Region
CI99,2014,1,2015,2,6005074,2664051,-41.14646,174.8355,5443360,1754031,Wellington Region
CJ100,2018,5,2023,10,5997074,2672051,-41.21693,174.9329,5435360,1762029,Wellington Region
CJ101,2018,5,2023,10,5989074,2672051,-41.28895,174.935,5427360,1762028,Wellington Region
CJ102,2016,3,2018,5,5981074,2672051,-41.36097,174.9371,5419361,1762027,Wellington Region
CJ32,2018,5,2022,9,6541074,2672051,-36.31709,174.7989,5979379,1761488,Auckland Region
CJ36,2015,2,2017,4,6509074,2672051,-36.60539,174.8064,5947383,1761559,Auckland Region
CJ40,2018,5,2023,10,6477074,2672051,-36.89368,174.8139,5915385,1761625,Auckland Region
CJ41,2014,1,2015,2,6469074,2672051,-36.96576,174.8158,5907386,1761641,Auckland Region
CJ43,2017,4,2021,8,6453074,2672051,-37.1099,174.8196,5891387,1761672,Auckland Region
